,Comp_name,year,firm_size,bank_br,fin_br,total_br,treated_i,control_i,post,did,log_bank_br,log_total_br,log_fin_br
73353,B P L Techno Vision Pvt. Ltd.,2018,4.35,4.29,,10.27,1,0,1,1,1.665818245870208,2.329227023940467,
73354,B P L Techno Vision Pvt. Ltd.,2019,4.35,4.88,,11.04,1,0,1,1,1.7715567619105355,2.401525040848949,
73355,B P L Techno Vision Pvt. Ltd.,2020,4.35,1.47,,7.05,1,0,1,1,0.9042181506398859,1.9530276168241774,
73780,B S & B Safety Systems (I) Ltd.,2005,2.86,0.02,,0.02,1,0,0,0,0.019802627296179712,-3.912023005428146,
73787,B S & B Safety Systems (I) Ltd.,2012,4.62,0.48,,0.48,1,0,0,0,0.3920420877760237,-0.7339691750802004,
74184,B T Composites Ltd.,2009,,0.14,8.5,8.64,0,1,0,0,0.1310282624064041,2.1564025828159643,2.1400661634962708
74190,B T Composites Ltd.,2015,11.69,11.31,,21.08,0,1,0,0,2.510411940196362,3.0483247236731614,
74191,B T Composites Ltd.,2016,11.75,11.31,,19.68,0,1,1,0,2.510411940196362,2.9796028916241073,
74348,B V G Hitech Agro Ltd.,2013,1.23,48.56,,48.76,0,1,0,0,3.9031840567609417,3.8869103046130706,
74349,B V G Hitech Agro Ltd.,2014,11.06,28.09,,70.79,0,1,0,0,3.3703944725071104,4.259717747786098,
74350,B V G Hitech Agro Ltd.,2015,11.06,9.85,,25.93,0,1,0,0,2.3841650799864684,3.255400599550573,
74351,B V G Hitech Agro Ltd.,2016,11.06,6.75,,8.86,0,1,1,0,2.0476928433652555,2.1815467646169897,
74352,B V G Hitech Agro Ltd.,2017,11.06,5.09,,7.2,0,1,1,0,1.8066480817218056,1.9740810260220096,
74353,B V G Hitech Agro Ltd.,2018,11.07,3.37,,5.48,0,1,1,0,1.4747630091074988,1.7011051009599243,
74750,Baba Hi-Tech Pvt. Ltd.,2015,6.37,10.83,,12.96,1,0,0,0,2.4706386779902956,2.561867690924129,
74751,Baba Hi-Tech Pvt. Ltd.,2016,6.4,10.25,,11.17,1,0,1,1,2.4203681286504293,2.413231613081109,
74752,Baba Hi-Tech Pvt. Ltd.,2017,,8.29,,9.0,1,0,1,1,2.2289385528257473,2.1972245773362196,
74753,Baba Hi-Tech Pvt. Ltd.,2018,6.4,9.14,,9.65,1,0,1,1,2.316487998163037,2.2669579153508947,
74754,Baba Hi-Tech Pvt. Ltd.,2019,6.54,6.04,,6.47,1,0,1,1,1.951608170169951,1.8671761085128091,
74755,Baba Hi-Tech Pvt. Ltd.,2020,7.06,5.92,,6.35,1,0,1,1,1.9344157696295783,1.8484548129046001,
74756,Baba Hi-Tech Pvt. Ltd.,2021,7.75,2.97,,3.21,1,0,1,1,1.3787660946990992,1.1662709371419244,
74757,Baba Hi-Tech Pvt. Ltd.,2022,8.2,1.17,,1.17,1,0,1,1,0.7747271675523681,0.1570037488096647,
74758,Baba Hi-Tech Pvt. Ltd.,2023,8.8,6.16,,6.16,1,0,1,1,1.9685099809725544,1.8180767775454285,
74759,Baba Hi-Tech Pvt. Ltd.,2024,9.5,7.05,,7.05,1,0,1,1,2.085672091430472,1.9530276168241774,
75626,Bagpoly International Pvt. Ltd.,2011,0.91,5.3,,8.21,0,1,0,0,1.840549633397487,2.105352923464337,
75627,Bagpoly International Pvt. Ltd.,2012,4.31,13.02,,16.28,0,1,0,0,2.640484881606444,2.7899373605743945,
75628,Bagpoly International Pvt. Ltd.,2013,10.79,17.01,,27.61,0,1,0,0,2.8909271591878647,3.3181780259420632,
75629,Bagpoly International Pvt. Ltd.,2014,13.3,14.71,,28.02,0,1,0,0,2.75429745226753,3.332918540908861,
75630,Bagpoly International Pvt. Ltd.,2015,13.54,0.03,,20.52,0,1,0,0,0.0295588022415444,3.021400020302569,
75632,Bagpoly International Pvt. Ltd.,2017,12.25,12.16,,17.77,0,1,1,0,2.5771819258971713,2.87751164216656,
75633,Bagpoly International Pvt. Ltd.,2018,12.19,10.41,,16.58,0,1,1,0,2.4344901638739844,2.8081971497071487,
75634,Bagpoly International Pvt. Ltd.,2019,12.28,6.09,,6.09,0,1,1,0,1.958685340544036,1.8066480817218056,
75635,Bagpoly International Pvt. Ltd.,2020,12.29,4.03,,4.03,0,1,1,0,1.6154199841116479,1.3937663759585917,
75636,Bagpoly International Pvt. Ltd.,2021,12.29,5.74,,10.9,0,1,1,0,1.9080599249242156,2.388762789235098,
75638,Bagpoly International Pvt. Ltd.,2023,12.53,2.38,,6.21,0,1,1,0,1.2178757094949273,1.8261608959453874,
75639,Bagpoly International Pvt. Ltd.,2024,12.53,4.45,,10.25,0,1,1,0,1.6956156086751528,2.327277705584417,
76030,Bajaj Consumer Care Ltd.,2015,13.18,10.0,,10.0,0,1,0,0,2.3978952727983707,2.302585092994046,
76031,Bajaj Consumer Care Ltd.,2016,19.37,15.0,,15.0,0,1,1,0,2.772588722239781,2.70805020110221,
76032,Bajaj Consumer Care Ltd.,2017,20.91,13.49,,13.49,0,1,1,0,2.673458756332591,2.6019486702196644,
76033,Bajaj Consumer Care Ltd.,2018,20.22,25.0,,25.0,0,1,1,0,3.258096538021482,3.2188758248682006,
76034,Bajaj Consumer Care Ltd.,2019,20.46,20.0,,20.0,0,1,1,0,3.044522437723423,2.995732273553991,
76035,Bajaj Consumer Care Ltd.,2020,20.33,5.0,,5.0,0,1,1,0,1.791759469228055,1.6094379124341003,
76311,Bajaj Steels & Inds. Ltd.,2016,,6.06,,8.88,1,0,1,1,1.9544450515051506,2.1838015570040787,
76312,Bajaj Steels & Inds. Ltd.,2017,,5.95,,6.95,1,0,1,1,1.9387416595767009,1.9387416595767009,
76313,Bajaj Steels & Inds. Ltd.,2018,8.55,5.53,,5.53,1,0,1,1,1.8764069432883397,1.7101878155342434,
76314,Bajaj Steels & Inds. Ltd.,2019,8.06,6.66,,6.66,1,0,1,1,2.0360119837525,1.8961194845522977,
76315,Bajaj Steels & Inds. Ltd.,2020,8.08,6.0,,6.05,1,0,1,1,1.9459101490553132,1.80005827204275,
76316,Bajaj Steels & Inds. Ltd.,2021,8.14,6.83,,6.83,1,0,1,1,2.057962510002712,1.9213246735826988,
76317,Bajaj Steels & Inds. Ltd.,2022,8.16,6.92,,6.92,1,0,1,1,2.0693912058263346,1.9344157696295783,
76318,Bajaj Steels & Inds. Ltd.,2023,8.23,6.75,,6.75,1,0,1,1,2.0476928433652555,1.9095425048844386,
76319,Bajaj Steels & Inds. Ltd.,2024,6.01,3.73,,3.73,1,0,1,1,1.5539252025038417,1.3164082336557241,
76930,Bakson Drugs & Pharmaceuticals Pvt. Ltd.,2015,7.15,15.98,,21.78,1,0,0,0,2.8320361808832013,3.0809921175048145,
76931,Bakson Drugs & Pharmaceuticals Pvt. Ltd.,2016,9.67,14.03,,19.48,1,0,1,1,2.710048203764883,2.969388298214389,
76932,Bakson Drugs & Pharmaceuticals Pvt. Ltd.,2017,,13.96,,19.11,1,0,1,1,2.7053799725463312,2.950211758252182,
76933,Bakson Drugs & Pharmaceuticals Pvt. Ltd.,2018,12.28,15.68,,21.1,1,0,1,1,2.8142103969306005,3.0492730404820207,
76934,Bakson Drugs & Pharmaceuticals Pvt. Ltd.,2019,13.79,13.77,,21.23,1,0,1,1,2.6925980965432883,3.055415275715165,
76935,Bakson Drugs & Pharmaceuticals Pvt. Ltd.,2020,14.51,1.74,,11.25,1,0,1,1,1.007957920399979,2.4203681286504293,
76936,Bakson Drugs & Pharmaceuticals Pvt. Ltd.,2021,15.29,1.83,,5.33,1,0,1,1,1.0402767116551463,1.673351238177753,
76937,Bakson Drugs & Pharmaceuticals Pvt. Ltd.,2022,19.06,8.53,,9.53,1,0,1,1,2.254444717666111,2.254444717666111,
76938,Bakson Drugs & Pharmaceuticals Pvt. Ltd.,2023,20.27,12.21,,14.17,1,0,1,1,2.580974118534234,2.6511270537025893,
76939,Bakson Drugs & Pharmaceuticals Pvt. Ltd.,2024,21.32,24.88,,29.75,1,0,1,1,3.2534704696327,3.392829131991639,
76945,Bakul Aromatics & Chemicals Pvt. Ltd.,2010,3.78,1.33,,3.16,1,0,0,0,0.8458682675776092,1.1505720275988207,
76946,Bakul Aromatics & Chemicals Pvt. Ltd.,2011,3.94,1.76,,3.71,1,0,0,0,1.0152306797290587,1.3110318766193438,
76947,Bakul Aromatics & Chemicals Pvt. Ltd.,2012,4.99,3.39,,6.28,1,0,0,0,1.47932922708708,1.8373699804801074,
76948,Bakul Aromatics & Chemicals Pvt. Ltd.,2013,5.8,3.11,,6.2,1,0,0,0,1.4134230285081433,1.824549292051046,
76949,Bakul Aromatics & Chemicals Pvt. Ltd.,2014,6.12,3.83,,7.98,1,0,0,0,1.5748464676644813,2.0769384114617173,
76950,Bakul Aromatics & Chemicals Pvt. Ltd.,2015,6.26,3.72,,7.91,1,0,0,0,1.551808799597464,2.0681277817795625,
76951,Bakul Aromatics & Chemicals Pvt. Ltd.,2016,6.93,0.69,,4.55,1,0,1,1,0.5247285289349821,1.5151272329628591,
76952,Bakul Aromatics & Chemicals Pvt. Ltd.,2017,7.03,0.56,,2.53,1,0,1,1,0.44468582126144574,0.9282193027394288,
76953,Bakul Aromatics & Chemicals Pvt. Ltd.,2018,7.41,1.26,,3.23,1,0,1,1,0.8153648132841945,1.172482137234565,
76954,Bakul Aromatics & Chemicals Pvt. Ltd.,2019,8.61,1.95,,3.18,1,0,1,1,1.0818051703517284,1.1568811967920856,
76955,Bakul Aromatics & Chemicals Pvt. Ltd.,2020,10.37,1.43,,2.41,1,0,1,1,0.8878912573524571,0.8796267475025636,
76956,Bakul Aromatics & Chemicals Pvt. Ltd.,2021,11.54,0.06,,0.86,1,0,1,1,0.058268908123975775,-0.15082288973458366,
76957,Bakul Aromatics & Chemicals Pvt. Ltd.,2022,11.84,2.44,,2.74,1,0,1,1,1.235471471385307,1.007957920399979,
76958,Bakul Aromatics & Chemicals Pvt. Ltd.,2023,12.58,1.21,,1.21,1,0,1,1,0.7929925155296614,0.1906203596086497,
77320,Balaji Distilleries Ltd. [Merged],2005,,6.35,,7.81,1,0,0,0,1.9947003132247452,2.0554049638515948,
77321,Balaji Distilleries Ltd. [Merged],2006,,6.11,,13.84,1,0,0,0,1.9615022438151495,2.6275629501895237,
77322,Balaji Distilleries Ltd. [Merged],2007,,10.81,,19.59,1,0,0,0,2.468946630209271,2.9750192319564492,
77323,Balaji Distilleries Ltd. [Merged],2008,,8.06,,42.17,1,0,0,0,2.203869120054888,3.7417090677584683,
77324,Balaji Distilleries Ltd. [Merged],2009,,5.85,75.57,119.11,1,0,0,0,1.9242486522741338,4.78004743589281,4.325059379032629
77325,Balaji Distilleries Ltd. [Merged],2010,,17.62,74.84,148.87,1,0,0,0,2.924236271848921,5.003073441888966,4.315352501405889
77326,Balaji Distilleries Ltd. [Merged],2011,,47.56,81.39,196.38,1,0,0,0,3.8828001467512427,5.280051557741144,4.3992524153389505
77327,Balaji Distilleries Ltd. [Merged],2012,,55.76,144.69,253.78,1,0,0,0,4.038831852291842,5.536467749968769,4.97459352274899
77328,Balaji Distilleries Ltd. [Merged],2013,,63.46,217.22,344.07,1,0,0,0,4.166044876387292,5.840845125044541,5.38091066485189
77329,Balaji Distilleries Ltd. [Merged],2014,118.16,60.33,243.17,396.3,1,0,0,0,4.116269119637892,5.982171500196389,5.493760787219967
77330,Balaji Distilleries Ltd. [Merged],2015,9.31,187.83,107.65,351.46,1,0,0,0,5.240847139393487,5.8620959067667,4.678885223810372
77331,Balaji Distilleries Ltd. [Merged],2016,11.06,165.72,98.3,335.61,1,0,1,1,5.116315758565002,5.815949771526949,4.5880240271531205
77332,Balaji Distilleries Ltd. [Merged],2017,157.6,171.56,100.84,381.61,1,0,1,1,5.150745002080901,5.944399144681508,4.6135351023197195
77333,Balaji Distilleries Ltd. [Merged],2018,160.37,173.39,100.84,400.85,1,0,1,1,5.161294170381368,5.993587292488961,4.6135351023197195
77334,Balaji Distilleries Ltd. [Merged],2019,146.46,163.49,100.84,352.11,1,0,1,1,5.1028497780840665,5.863943626780142,4.6135351023197195
77335,Balaji Distilleries Ltd. [Merged],2020,146.61,158.02,80.84,284.72,1,0,1,1,5.069029980473338,5.651506241201937,4.39247189253542
77336,Balaji Distilleries Ltd. [Merged],2021,153.78,153.28,80.84,278.79,1,0,1,1,5.038769133340027,5.630458810237358,4.39247189253542
77337,Balaji Distilleries Ltd. [Merged],2022,174.87,120.93,,160.73,1,0,1,1,4.803447109572174,5.079725938581049,
77338,Balaji Distilleries Ltd. [Merged],2023,105.0,93.5,,134.31,1,0,1,1,4.548599834499697,4.9001505609209834,
77339,Balaji Distilleries Ltd. [Merged],2024,142.62,68.0,,68.0,1,0,1,1,4.23410650459726,4.219507705176107,
77768,Balaji Polyster Pvt. Ltd.,2013,3.85,3.04,,10.02,1,0,0,0,1.3962446919730587,2.3045830956567186,
77769,Balaji Polyster Pvt. Ltd.,2014,5.8,5.84,,13.53,1,0,0,0,1.922787731634459,2.604909442182697,
77770,Balaji Polyster Pvt. Ltd.,2015,6.01,6.18,,12.35,1,0,0,0,1.9712993830601329,2.513656063073986,
77771,Balaji Polyster Pvt. Ltd.,2016,6.17,6.1,,11.82,1,0,1,1,1.9600947840472698,2.469793011977952,
77772,Balaji Polyster Pvt. Ltd.,2017,6.17,5.28,0.02,9.09,1,0,1,1,1.8373699804801074,2.2071749081893874,-3.912023005428146
77773,Balaji Polyster Pvt. Ltd.,2018,6.88,0.2,0.01,3.21,1,0,1,1,0.18232155679395465,1.1662709371419244,-4.605170185988091
77774,Balaji Polyster Pvt. Ltd.,2019,6.91,0.02,,2.12,1,0,1,1,0.019802627296179712,0.7514160886839212,
77775,Balaji Polyster Pvt. Ltd.,2020,,0.84,,1.12,1,0,1,1,0.6097655716208943,0.11332868530700327,
77776,Balaji Polyster Pvt. Ltd.,2021,9.1,0.16,,0.64,1,0,1,1,0.14842000511827327,-0.4462871026284195,
77777,Balaji Polyster Pvt. Ltd.,2022,6.62,0.13,,0.4,1,0,1,1,0.12221763272424921,-0.916290731874155,
77778,Balaji Polyster Pvt. Ltd.,2023,6.62,0.1,,1.79,1,0,1,1,0.09531017980432487,0.5822156198526637,
77779,Balaji Polyster Pvt. Ltd.,2024,6.62,0.07,,2.02,1,0,1,1,0.06765864847381481,0.7030975114131134,
78040,Balanoor Plantations & Inds. Ltd.,2005,3.94,4.54,,7.61,1,0,0,0,1.7119945007591924,2.0294631718735947,
78041,Balanoor Plantations & Inds. Ltd.,2006,4.15,4.27,,7.02,1,0,0,0,1.6620303625532709,1.9487632180377197,
78042,Balanoor Plantations & Inds. Ltd.,2007,4.52,4.7,,6.84,1,0,0,0,1.7404661748405046,1.922787731634459,
78043,Balanoor Plantations & Inds. Ltd.,2008,5.19,3.77,,6.01,1,0,0,0,1.56234630490025,1.7934247485471162,
78044,Balanoor Plantations & Inds. Ltd.,2009,5.87,3.51,,6.25,1,0,0,0,1.506297153514587,1.8325814637483102,
78045,Balanoor Plantations & Inds. Ltd.,2010,6.92,2.65,,6.27,1,0,0,0,1.2947271675944,1.8357763546448294,
78046,Balanoor Plantations & Inds. Ltd.,2011,7.69,2.37,,2.61,1,0,0,0,1.2149127443642704,0.959350221334602,
78047,Balanoor Plantations & Inds. Ltd.,2012,8.32,0.6,,0.69,1,0,0,0,0.4700036292457355,-0.37106368139083207,
78048,Balanoor Plantations & Inds. Ltd.,2013,9.1,0.52,,0.53,1,0,0,0,0.41871033485818504,-0.6348782724359695,
78049,Balanoor Plantations & Inds. Ltd.,2014,9.38,0.25,0.07,0.33,1,0,0,0,0.22314355131420976,-1.1086626245216111,-2.659260036932778
78050,Balanoor Plantations & Inds. Ltd.,2015,9.8,0.71,,0.77,1,0,0,0,0.5364933705145685,-0.2613647641344075,
78051,Balanoor Plantations & Inds. Ltd.,2016,10.06,1.14,,1.24,1,0,1,1,0.76080582903376,0.2151113796169455,
78052,Balanoor Plantations & Inds. Ltd.,2017,10.41,0.5,,0.5,1,0,1,1,0.4054651081081644,-0.6931471805599453,
78053,Balanoor Plantations & Inds. Ltd.,2018,10.47,0.99,,0.99,1,0,1,1,0.688134638736401,-0.01005033585350145,
78054,Balanoor Plantations & Inds. Ltd.,2019,10.6,0.34,,0.34,1,0,1,1,0.29266961396282004,-1.0788096613719298,
78055,Balanoor Plantations & Inds. Ltd.,2020,10.63,1.27,,1.27,1,0,1,1,0.8197798314933114,0.23901690047049992,
78056,Balanoor Plantations & Inds. Ltd.,2021,10.78,0.73,,0.73,1,0,1,1,0.5481214085096876,-0.31471074483970024,
78057,Balanoor Plantations & Inds. Ltd.,2022,10.86,0.93,,0.93,1,0,1,1,0.6575200029167942,-0.07257069283483537,
78058,Balanoor Plantations & Inds. Ltd.,2023,10.98,1.67,,1.67,1,0,1,1,0.9820784724121582,0.5128236264286637,
78059,Balanoor Plantations & Inds. Ltd.,2024,11.03,3.2,,3.2,1,0,1,1,1.4350845252893227,1.1631508098056809,
78100,Balaram Cements Ltd.,2005,12.36,2.75,7.96,27.75,0,1,0,0,1.3217558399823195,3.3232358401924436,2.0744289998562917
78101,Balaram Cements Ltd.,2006,12.36,2.66,7.96,29.21,0,1,0,0,1.297463147413275,3.3745111163996495,2.0744289998562917
78102,Balaram Cements Ltd.,2007,1.24,8.42,2.66,29.9,0,1,0,0,2.2428350885882717,3.3978584803966405,0.9783261227936078
78103,Balaram Cements Ltd.,2008,1.24,9.14,2.66,30.67,0,1,0,0,2.316487998163037,3.4232849781261603,0.9783261227936078
78104,Balaram Cements Ltd.,2009,12.54,8.83,2.66,30.36,0,1,0,0,2.285438934159075,3.4131259525274293,0.9783261227936078
78105,Balaram Cements Ltd.,2010,12.54,8.41,2.66,30.37,0,1,0,0,2.2417729535972883,3.4134552790576573,0.9783261227936078
78106,Balaram Cements Ltd.,2011,12.63,10.95,,29.88,0,1,0,0,2.4807312783775197,3.3971893602646164,
78107,Balaram Cements Ltd.,2012,12.7,10.99,,31.28,0,1,0,0,2.4840729690394228,3.4429789156771102,
78108,Balaram Cements Ltd.,2013,12.57,8.01,2.66,31.99,0,1,0,0,2.1983350716202463,3.4654233539614268,0.9783261227936078
78109,Balaram Cements Ltd.,2014,12.73,8.97,2.66,29.72,0,1,0,0,2.299580583973747,3.391820219849558,0.9783261227936078
78110,Balaram Cements Ltd.,2015,12.82,8.55,2.66,29.27,0,1,0,0,2.256541154492639,3.3765631007037946,0.9783261227936078
78111,Balaram Cements Ltd.,2016,12.82,10.67,0.37,12.6,0,1,1,0,2.4570214462984645,2.533696813957432,-0.9942522733438669
78112,Balaram Cements Ltd.,2017,12.82,27.61,,30.27,0,1,1,0,3.3537563070620187,3.410157123033627,
78113,Balaram Cements Ltd.,2018,13.05,27.61,,30.49,0,1,1,0,3.3537563070620187,3.4173987610001633,
78114,Balaram Cements Ltd.,2019,13.05,27.61,,32.04,0,1,1,0,3.3537563070620187,3.4669851222001586,
78115,Balaram Cements Ltd.,2020,13.06,27.24,,32.24,0,1,1,0,3.3407394126250414,3.4732079176384274,
78116,Balaram Cements Ltd.,2021,13.06,27.24,,32.41,0,1,1,0,3.3407394126250414,3.4784670171534557,
78117,Balaram Cements Ltd.,2022,13.2,27.24,,31.95,0,1,1,0,3.3407394126250414,3.4641721808235437,
78118,Balaram Cements Ltd.,2023,13.44,27.29,,31.89,0,1,1,0,3.342508385313476,3.4622924810219664,
78119,Balaram Cements Ltd.,2024,13.55,27.36,,32.35,0,1,1,0,3.344979701663927,3.4766140209469096,
78409,Baldva Textiles Pvt. Ltd.,2014,11.8,7.5,,10.2,1,0,0,0,2.1400661634962708,2.322387720290225,
78410,Baldva Textiles Pvt. Ltd.,2015,9.83,8.67,,11.29,1,0,0,0,2.269028309465203,2.4239173781615704,
78411,Baldva Textiles Pvt. Ltd.,2016,9.95,8.4,,9.74,1,0,1,1,2.2407096892759584,2.2762411176544437,
78412,Baldva Textiles Pvt. Ltd.,2017,9.97,10.39,,13.13,1,0,1,1,2.432735777459091,2.574899688314705,
78413,Baldva Textiles Pvt. Ltd.,2018,9.97,10.49,,14.67,1,0,1,1,2.4414770918606643,2.6858045921548905,
78414,Baldva Textiles Pvt. Ltd.,2019,9.97,12.2,,19.67,1,0,1,1,2.580216829592325,2.979094632400968,
78415,Baldva Textiles Pvt. Ltd.,2020,9.97,12.77,0.51,18.62,1,0,1,1,2.6224923127405635,2.924236271848921,-0.6733445532637656
78416,Baldva Textiles Pvt. Ltd.,2021,9.97,13.09,0.31,20.59,1,0,1,1,2.645465325910589,3.0248055210396982,-1.171182981502945
78417,Baldva Textiles Pvt. Ltd.,2022,9.81,13.18,0.29,21.2,1,0,1,1,2.6518325211039815,3.054001181677967,-1.2378743560016174
78418,Baldva Textiles Pvt. Ltd.,2023,7.18,13.15,5.12,22.76,1,0,1,1,2.649714624089247,3.1250046092581303,1.6331544390514163
78419,Baldva Textiles Pvt. Ltd.,2024,8.01,5.28,,6.65,1,0,1,1,1.8373699804801074,1.8946168546677629,
79320,Bamni Proteins Ltd.,2005,3.76,0.61,,1.86,1,0,0,0,0.4762341789963716,0.62057648772511,
79321,Bamni Proteins Ltd.,2006,4.24,0.81,,2.06,1,0,0,0,0.5933268452777344,0.7227059828014898,
79322,Bamni Proteins Ltd.,2007,4.28,0.57,,0.57,1,0,0,0,0.4510756193602167,-0.5621189181535413,
